2026-03-24 17:41:09 | INFO     | Logger initialized — experiments/xgboost
2026-03-24 17:41:09 | INFO     | Log file - experiments/xgboost/run_20260324_174109.log
2026-03-24 17:41:09 | INFO     | CSV metrics - experiments/xgboost/metrics.csv
2026-03-24 17:41:09 | INFO     | Pipeline fitted on devices: ['edgegpu', 'raspi4', 'pixel3', 'fpga', 'eyeriss']
2026-03-24 17:41:31 | INFO     | DatasetBuilder: 78125 samples built (15625 archs x 5 devices).
2026-03-24 17:42:42 | INFO     | [0] train-mae:0.78365 | val-mae:0.61234
2026-03-24 17:42:42 | INFO     | [1] train-mae:0.75564 | val-mae:0.59112
2026-03-24 17:42:42 | INFO     | [2] train-mae:0.72818 | val-mae:0.57054
2026-03-24 17:42:42 | INFO     | [3] train-mae:0.70207 | val-mae:0.55092
2026-03-24 17:42:42 | INFO     | [4] train-mae:0.67751 | val-mae:0.53271
2026-03-24 17:42:42 | INFO     | [5] train-mae:0.65457 | val-mae:0.51553
2026-03-24 17:42:42 | INFO     | [6] train-mae:0.63170 | val-mae:0.49812
2026-03-24 17:42:42 | INFO     | [7] train-mae:0.60997 | val-mae:0.48187
2026-03-24 17:42:42 | INFO     | [8] train-mae:0.58887 | val-mae:0.46579
2026-03-24 17:42:42 | INFO     | [9] train-mae:0.56853 | val-mae:0.45050
2026-03-24 17:42:42 | INFO     | [10] train-mae:0.55016 | val-mae:0.43673
2026-03-24 17:42:42 | INFO     | [11] train-mae:0.53109 | val-mae:0.42256
2026-03-24 17:42:42 | INFO     | [12] train-mae:0.51392 | val-mae:0.40957
2026-03-24 17:42:42 | INFO     | [13] train-mae:0.49689 | val-mae:0.39687
2026-03-24 17:42:42 | INFO     | [14] train-mae:0.48103 | val-mae:0.38500
2026-03-24 17:42:42 | INFO     | [15] train-mae:0.46468 | val-mae:0.37271
2026-03-24 17:42:42 | INFO     | [16] train-mae:0.44912 | val-mae:0.36060
2026-03-24 17:42:42 | INFO     | [17] train-mae:0.43427 | val-mae:0.34959
2026-03-24 17:42:42 | INFO     | [18] train-mae:0.42057 | val-mae:0.33948
2026-03-24 17:42:42 | INFO     | [19] train-mae:0.40711 | val-mae:0.32942
2026-03-24 17:42:42 | INFO     | [20] train-mae:0.39393 | val-mae:0.31969
