2026-03-24 17:34:34 | INFO     | Logger initialized — experiments/xgboost
2026-03-24 17:34:34 | INFO     | Log file - experiments/xgboost/run_20260324_173434.log
2026-03-24 17:34:34 | INFO     | CSV metrics - experiments/xgboost/metrics.csv
2026-03-24 17:34:34 | INFO     | Pipeline fitted on devices: ['edgegpu', 'raspi4', 'pixel3', 'fpga', 'eyeriss']
2026-03-24 17:34:56 | INFO     | DatasetBuilder: 78125 samples built (15625 archs x 5 devices).
2026-03-24 17:36:12 | INFO     | [0] train-mae:0.72499 | val-mae:0.56647
2026-03-24 17:36:12 | INFO     | [1] train-mae:0.69945 | val-mae:0.54693
2026-03-24 17:36:12 | INFO     | [2] train-mae:0.67432 | val-mae:0.52802
2026-03-24 17:36:12 | INFO     | [3] train-mae:0.65005 | val-mae:0.50983
2026-03-24 17:36:12 | INFO     | [4] train-mae:0.62785 | val-mae:0.49327
2026-03-24 17:36:12 | INFO     | [5] train-mae:0.60703 | val-mae:0.47753
2026-03-24 17:36:12 | INFO     | [6] train-mae:0.58649 | val-mae:0.46166
2026-03-24 17:36:12 | INFO     | [7] train-mae:0.56694 | val-mae:0.44703
2026-03-24 17:36:12 | INFO     | [8] train-mae:0.54754 | val-mae:0.43226
2026-03-24 17:36:12 | INFO     | [9] train-mae:0.52916 | val-mae:0.41841
2026-03-24 17:36:12 | INFO     | [10] train-mae:0.51166 | val-mae:0.40533
2026-03-24 17:36:12 | INFO     | [11] train-mae:0.49429 | val-mae:0.39239
2026-03-24 17:36:12 | INFO     | [12] train-mae:0.47835 | val-mae:0.38051
2026-03-24 17:36:12 | INFO     | [13] train-mae:0.46303 | val-mae:0.36912
2026-03-24 17:36:12 | INFO     | [14] train-mae:0.44873 | val-mae:0.35836
2026-03-24 17:36:12 | INFO     | [15] train-mae:0.43383 | val-mae:0.34723
2026-03-24 17:36:12 | INFO     | [16] train-mae:0.41952 | val-mae:0.33606
2026-03-24 17:36:12 | INFO     | [17] train-mae:0.40607 | val-mae:0.32612
2026-03-24 17:36:12 | INFO     | [18] train-mae:0.39385 | val-mae:0.31718
2026-03-24 17:36:12 | INFO     | [19] train-mae:0.38190 | val-mae:0.30835
2026-03-24 17:36:12 | INFO     | [20] train-mae:0.36999 | val-mae:0.29956
2026-03-24 17:36:12 | INFO     | [21] train-mae:0.35849 | val-mae:0.29078
2026-03-24 17:36:12 | INFO     | [22] train-mae:0.34754 | val-mae:0.28264
2026-03-24 17:36:12 | INFO     | [23] train-mae:0.33707 | val-mae:0.27489
2026-03-24 17:36:12 | INFO     | [24] train-mae:0.32708 | val-mae:0.26742
2026-03-24 17:36:12 | INFO     | [25] train-mae:0.31713 | val-mae:0.26005
2026-03-24 17:36:12 | INFO     | [26] train-mae:0.30800 | val-mae:0.25330
2026-03-24 17:36:12 | INFO     | [27] train-mae:0.29897 | val-mae:0.24678
2026-03-24 17:36:12 | INFO     | [28] train-mae:0.29013 | val-mae:0.24029
2026-03-24 17:36:12 | INFO     | [29] train-mae:0.28327 | val-mae:0.23482
2026-03-24 17:36:12 | INFO     | [30] train-mae:0.27506 | val-mae:0.22883
2026-03-24 17:36:12 | INFO     | [31] train-mae:0.26742 | val-mae:0.22334
2026-03-24 17:36:12 | INFO     | [32] train-mae:0.26000 | val-mae:0.21794
2026-03-24 17:36:12 | INFO     | [33] train-mae:0.25235 | val-mae:0.21211
2026-03-24 17:36:12 | INFO     | [34] train-mae:0.24516 | val-mae:0.20669
2026-03-24 17:36:12 | INFO     | [35] train-mae:0.23804 | val-mae:0.20149
2026-03-24 17:36:12 | INFO     | [36] train-mae:0.23178 | val-mae:0.19690
2026-03-24 17:36:12 | INFO     | [37] train-mae:0.22559 | val-mae:0.19228
2026-03-24 17:36:12 | INFO     | [38] train-mae:0.21946 | val-mae:0.18764
2026-03-24 17:36:12 | INFO     | [39] train-mae:0.21393 | val-mae:0.18363
2026-03-24 17:36:12 | INFO     | [40] train-mae:0.20832 | val-mae:0.17947
2026-03-24 17:36:12 | INFO     | [41] train-mae:0.20311 | val-mae:0.17575
2026-03-24 17:36:12 | INFO     | [42] train-mae:0.19773 | val-mae:0.17169
2026-03-24 17:36:12 | INFO     | [43] train-mae:0.19270 | val-mae:0.16803
2026-03-24 17:36:12 | INFO     | [44] train-mae:0.18845 | val-mae:0.16499
2026-03-24 17:36:12 | INFO     | [45] train-mae:0.18377 | val-mae:0.16151
2026-03-24 17:36:12 | INFO     | [46] train-mae:0.17949 | val-mae:0.15834
2026-03-24 17:36:12 | INFO     | [47] train-mae:0.17515 | val-mae:0.15522
2026-03-24 17:36:12 | INFO     | [48] train-mae:0.17117 | val-mae:0.15232
2026-03-24 17:36:12 | INFO     | [49] train-mae:0.16686 | val-mae:0.14904
2026-03-24 17:36:12 | INFO     | [50] train-mae:0.16294 | val-mae:0.14604
2026-03-24 17:36:12 | INFO     | [51] train-mae:0.15911 | val-mae:0.14320
2026-03-24 17:36:12 | INFO     | [52] train-mae:0.15593 | val-mae:0.14088
2026-03-24 17:36:12 | INFO     | [53] train-mae:0.15285 | val-mae:0.13873
2026-03-24 17:36:12 | INFO     | [54] train-mae:0.14974 | val-mae:0.13648
2026-03-24 17:36:12 | INFO     | [55] train-mae:0.14632 | val-mae:0.13393
2026-03-24 17:36:12 | INFO     | [56] train-mae:0.14319 | val-mae:0.13160
2026-03-24 17:36:12 | INFO     | [57] train-mae:0.14048 | val-mae:0.12963
2026-03-24 17:36:12 | INFO     | [58] train-mae:0.13772 | val-mae:0.12768
2026-03-24 17:36:12 | INFO     | [59] train-mae:0.13547 | val-mae:0.12613
2026-03-24 17:36:12 | INFO     | [60] train-mae:0.13291 | val-mae:0.12430
2026-03-24 17:36:12 | INFO     | [61] train-mae:0.13029 | val-mae:0.12231
2026-03-24 17:36:12 | INFO     | [62] train-mae:0.12819 | val-mae:0.12085
2026-03-24 17:36:12 | INFO     | [63] train-mae:0.12565 | val-mae:0.11882
2026-03-24 17:36:12 | INFO     | [64] train-mae:0.12329 | val-mae:0.11713
2026-03-24 17:36:12 | INFO     | [65] train-mae:0.12139 | val-mae:0.11578
2026-03-24 17:36:12 | INFO     | [66] train-mae:0.11965 | val-mae:0.11450
2026-03-24 17:36:12 | INFO     | [67] train-mae:0.11736 | val-mae:0.11280
2026-03-24 17:36:12 | INFO     | [68] train-mae:0.11535 | val-mae:0.11135
2026-03-24 17:36:12 | INFO     | [69] train-mae:0.11321 | val-mae:0.10971
2026-03-24 17:36:12 | INFO     | [70] train-mae:0.11105 | val-mae:0.10802
